turn_id,user_id,message,timestamp,ground_truth,v1_classified,v2_classified,v1_correct,v2_exact_correct,v2_semantic_correct,memories_found,has_prediction,pred_intent,pred_weight,latency_ms,has_error
495,user_new,SSL 인증서 갱신 일정 확인,2026-05-15T21:10:00,troubleshooting,scheduling,task_ops_mgmt,0,0,0,5,0,,,1317,0
496,user_analyst,Pandas 데이터프레임 피벗 방법,2026-05-15T19:00:00,data_analysis,data_analysis,technical_consulting,1,0,0,5,0,,,1382,0
497,user_analyst,데이터 암호화 정책 업데이트,2026-05-15T19:05:00,troubleshooting,data_analysis,task_ops_mgmt,0,0,0,5,0,,,1420,0
498,user_pm,이번 스프린트 미해결 이슈 몇 개야?,2026-05-16T21:00:00,issue_tracking,issue_tracking,task_ops_mgmt,1,0,0,5,0,,,1502,0
499,user_pm,보안 취약점 스캔 결과 리뷰,2026-05-16T21:05:00,troubleshooting,code_review,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.773,1426,0
500,user_pm,팀 워크숍 날짜 투표 결과 알려줘,2026-05-16T21:10:00,scheduling,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.588,1371,0
501,user_dev,ORM N+1 문제 해결 방법,2026-05-16T19:00:00,knowledge_lookup,troubleshooting,technical_consulting,0,0,1,5,1,knowledge_lookup,0.667,1049,0
502,user_dev,모델 성능 메트릭 비교 결과 공유,2026-05-16T19:05:00,knowledge_lookup,team_communication,task_ops_mgmt,0,0,0,5,0,,,1010,0
503,user_dev,보안 취약점 스캔 결과 리뷰,2026-05-16T19:10:00,troubleshooting,code_review,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.783,1492,0
504,user_new,코드 컨벤션 가이드 어디 있어?,2026-05-16T18:00:00,code_review,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.588,1515,0
505,user_new,Docker 이미지 빌드 시간 단축 방법,2026-05-16T18:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.59,1374,0
506,user_new,데이터 암호화 정책 업데이트,2026-05-16T18:10:00,troubleshooting,data_analysis,task_ops_mgmt,0,0,0,5,0,,,1375,0
507,user_analyst,코호트 분석 리포트 작성 중,2026-05-16T19:00:00,data_analysis,data_analysis,task_ops_mgmt,1,0,0,5,0,,,1414,0
508,user_analyst,침투 테스트 결과 보고서,2026-05-16T19:05:00,troubleshooting,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.587,1385,0
509,user_pm,블로커 이슈 해결 상황 공유해줘,2026-05-17T20:00:00,issue_tracking,issue_tracking,task_ops_mgmt,1,0,0,5,0,,,1388,0
510,user_pm,데이터 암호화 정책 업데이트,2026-05-17T20:05:00,troubleshooting,data_analysis,task_ops_mgmt,0,0,0,5,0,,,1388,0
511,user_pm,내일 재택근무 하겠습니다,2026-05-17T20:10:00,scheduling,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.585,1337,0
512,user_dev,Next.js SSR vs SSG 어떤 걸 쓸까?,2026-05-17T19:00:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.585,1527,0
513,user_dev,블루그린 배포 vs 카나리 배포 결정,2026-05-17T19:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.587,2366,0
514,user_dev,인증/인가 체계 개선 방안,2026-05-17T19:10:00,troubleshooting,knowledge_lookup,technical_consulting,0,0,0,5,1,knowledge_lookup,0.588,1515,0
515,user_new,린트 에러 수정하고 다시 올렸어,2026-05-17T20:00:00,code_review,troubleshooting,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.6,1098,0
516,user_new,로그 수집 ELK 스택에서 Loki로 전환,2026-05-17T20:05:00,knowledge_lookup,knowledge_lookup,task_ops_mgmt,1,0,0,5,1,knowledge_lookup,0.588,2135,0
517,user_new,침투 테스트 결과 보고서,2026-05-17T20:10:00,troubleshooting,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.59,1672,0
518,user_analyst,Pandas 데이터프레임 피벗 방법,2026-05-17T20:00:00,data_analysis,data_analysis,technical_consulting,1,0,0,5,0,,,1535,0
519,user_analyst,데이터 암호화 정책 업데이트,2026-05-17T20:05:00,troubleshooting,data_analysis,task_ops_mgmt,0,0,0,5,0,,,1548,0
520,user_pm,스프린트 번다운 차트 확인해줘,2026-05-18T21:00:00,issue_tracking,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.589,1643,0
521,user_pm,데이터 암호화 정책 업데이트,2026-05-18T21:05:00,troubleshooting,data_analysis,task_ops_mgmt,0,0,0,5,0,,,1523,0
522,user_pm,연차 신청 했는데 승인 됐나?,2026-05-18T21:10:00,scheduling,knowledge_lookup,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.587,1203,0
523,user_dev,Storybook 컴포넌트 문서화 진행 상황,2026-05-18T21:00:00,knowledge_lookup,project_status,task_ops_mgmt,0,0,0,5,1,knowledge_lookup,0.533,1695,0
524,user_dev,학습 데이터 전처리 파이프라인 구축,2026-05-18T21:05:00,knowledge_lookup,data_analysis,technical_consulting,0,0,1,5,0,,,1647,0
525,user_dev,SSL 인증서 갱신 일정 확인,2026-05-18T21:10:00,troubleshooting,scheduling,task_ops_mgmt,0,0,0,5,0,,,1498,0
526,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-18T19:00:00,code_review,code_review,task_ops_mgmt,1,0,0,5,1,knowledge_lookup,0.792,1194,0
527,user_new,블루그린 배포 vs 카나리 배포 결정,2026-05-18T19:05:00,knowledge_lookup,knowledge_lookup,technical_consulting,1,0,1,5,1,knowledge_lookup,0.582,2693,0
528,user_new,SSL 인증서 갱신 일정 확인,2026-05-18T19:10:00,troubleshooting,scheduling,task_ops_mgmt,0,0,0,5,0,,,1521,0
529,user_analyst,주간 매출 데이터 분석 결과 공유,2026-05-18T21:00:00,data_analysis,data_analysis,task_ops_mgmt,1,0,0,5,0,,,1800,0
530,user_analyst,보안 교육 이수 현황 확인,2026-05-18T21:05:00,troubleshooting,project_status,tech_ops_consulting,0,0,1,5,0,,,1593,0
531,user_pm,블로커 이슈 해결 상황 공유해줘,2026-05-19T21:00:00,issue_tracking,issue_tracking,tech_ops_consulting,1,0,0,5,0,,,1626,0
532,user_pm,인증/인가 체계 개선 방안,2026-05-19T21:05:00,troubleshooting,knowledge_lookup,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.578,1723,0
533,user_pm,내일 재택근무 하겠습니다,2026-05-19T21:10:00,scheduling,knowledge_lookup,tech_ops_consulting,0,0,0,5,1,knowledge_lookup,0.58,1550,0
534,user_dev,크로스 브라우저 호환성 이슈 있어,2026-05-19T19:00:00,knowledge_lookup,issue_tracking,tech_ops_consulting,0,0,1,5,0,,,1298,0
535,user_dev,배치 추론 스케줄링 설정,2026-05-19T19:05:00,knowledge_lookup,scheduling,tech_ops_consulting,0,0,1,5,0,,,1258,0
536,user_dev,보안 교육 이수 현황 확인,2026-05-19T19:10:00,troubleshooting,project_status,tech_ops_consulting,0,0,1,5,0,,,1602,0
537,user_new,이 코드 리팩토링 방향 어때?,2026-05-19T21:00:00,code_review,knowledge_lookup,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.58,1290,0
538,user_new,서비스 메시 Istio 적용 검토,2026-05-19T21:05:00,knowledge_lookup,knowledge_lookup,tech_ops_consulting,1,0,1,5,1,knowledge_lookup,0.581,1608,0
539,user_new,데이터 암호화 정책 업데이트,2026-05-19T21:10:00,troubleshooting,data_analysis,tech_ops_consulting,0,0,1,5,0,,,1592,0
540,user_new,넵,2026-05-19T21:15:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.579,1184,0
541,user_analyst,A/B 테스트 통계적 유의성 검증,2026-05-19T21:00:00,data_analysis,data_analysis,tech_ops_consulting,1,0,0,5,0,,,1556,0
542,user_analyst,OWASP Top 10 대응 현황 점검,2026-05-19T21:05:00,troubleshooting,project_status,tech_ops_consulting,0,0,1,5,0,,,1449,0
543,user_pm,이슈 우선순위 재조정 필요해,2026-05-20T20:00:00,issue_tracking,issue_tracking,strategic_planning,1,0,0,5,0,,,1048,0
544,user_pm,접근 로그 감사 결과 공유,2026-05-20T20:05:00,troubleshooting,team_communication,tech_ops_consulting,0,0,1,5,0,,,1076,0
545,user_pm,다음 주 수요일 2시에 팀 미팅 가능한지 확인해줘,2026-05-20T20:10:00,scheduling,scheduling,tech_ops_consulting,1,0,0,5,0,,,2245,0
546,user_dev,React 컴포넌트 렌더링 최적화해야 해,2026-05-20T21:00:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.577,1458,0
547,user_dev,추론 레이턴시 최적화 TensorRT 적용,2026-05-20T21:05:00,knowledge_lookup,knowledge_lookup,tech_ops_consulting,1,0,1,5,1,knowledge_lookup,0.578,1506,0
548,user_dev,보안 취약점 스캔 결과 리뷰,2026-05-20T21:10:00,troubleshooting,code_review,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.8,1436,0
549,user_new,유닛 테스트 커버리지 80% 넘겼어,2026-05-20T19:00:00,code_review,knowledge_lookup,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.578,1106,0
550,user_new,Terraform 모듈 리팩토링 계획 있어?,2026-05-20T19:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.579,1467,0
551,user_new,OWASP Top 10 대응 현황 점검,2026-05-20T19:10:00,troubleshooting,project_status,tech_ops_consulting,0,0,1,5,0,,,1426,0
552,user_analyst,사용자 행동 퍼널 분석해줘,2026-05-20T18:00:00,data_analysis,data_analysis,tech_ops_consulting,1,0,0,5,0,,,1020,0
553,user_analyst,데이터 암호화 정책 업데이트,2026-05-20T18:05:00,troubleshooting,data_analysis,tech_ops_consulting,0,0,1,5,0,,,1387,0
554,user_pm,JIRA-1234 이슈 상태 업데이트해줘,2026-05-21T20:00:00,issue_tracking,issue_tracking,tech_ops_consulting,1,0,0,5,0,,,1417,0
555,user_pm,보안 취약점 스캔 결과 리뷰,2026-05-21T20:05:00,troubleshooting,code_review,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.8,1423,0
556,user_pm,연차 신청 했는데 승인 됐나?,2026-05-21T20:10:00,scheduling,knowledge_lookup,tech_ops_consulting,0,0,0,5,1,knowledge_lookup,0.577,1062,0
557,user_dev,Tailwind CSS 커스텀 테마 설정 방법,2026-05-21T20:00:00,knowledge_lookup,knowledge_lookup,tech_ops_consulting,1,0,1,5,1,knowledge_lookup,0.577,1518,0
558,user_dev,모델 A/B 테스트 설계 방법,2026-05-21T20:05:00,knowledge_lookup,knowledge_lookup,tech_ops_consulting,1,0,1,5,1,knowledge_lookup,0.579,1409,0
559,user_dev,접근 로그 감사 결과 공유,2026-05-21T20:10:00,troubleshooting,team_communication,tech_ops_consulting,0,0,1,5,0,,,1017,0
560,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-21T21:00:00,code_review,code_review,tech_ops_consulting,1,0,1,5,1,knowledge_lookup,0.815,1109,0
561,user_new,CI/CD 파이프라인 stages 최적화 필요,2026-05-21T21:05:00,knowledge_lookup,knowledge_lookup,strategic_planning,1,0,0,5,1,knowledge_lookup,0.577,1529,0
562,user_new,인증/인가 체계 개선 방안,2026-05-21T21:10:00,troubleshooting,knowledge_lookup,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.578,1564,0
563,user_analyst,데이터 파이프라인 Airflow DAG 수정,2026-05-21T21:00:00,data_analysis,data_analysis,strategic_planning,1,0,0,5,0,,,1356,0
564,user_analyst,SSL 인증서 갱신 일정 확인,2026-05-21T21:05:00,troubleshooting,scheduling,tech_ops_consulting,0,0,1,5,0,,,1473,0
565,user_pm,핫픽스 배포 후 이슈 클로즈 해줘,2026-05-22T19:00:00,issue_tracking,issue_tracking,tech_ops_consulting,1,0,0,5,0,,,1217,0
566,user_pm,데이터 암호화 정책 업데이트,2026-05-22T19:05:00,troubleshooting,data_analysis,tech_ops_consulting,0,0,1,5,0,,,1523,0
567,user_pm,"이번 주 스탠드업 시간 변경됨, 10시로",2026-05-22T19:10:00,scheduling,project_status,tech_ops_consulting,0,0,0,5,0,,,2436,0
568,user_dev,Storybook 컴포넌트 문서화 진행 상황,2026-05-22T18:00:00,knowledge_lookup,project_status,tech_ops_consulting,0,0,1,5,0,,,1714,0
569,user_dev,인프라 비용 최적화 리포트 작성 중,2026-05-22T18:05:00,knowledge_lookup,knowledge_lookup,tech_ops_consulting,1,0,1,5,1,knowledge_lookup,0.576,1697,0
570,user_dev,인증/인가 체계 개선 방안,2026-05-22T18:10:00,troubleshooting,knowledge_lookup,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.578,1697,0
571,user_dev,감사,2026-05-22T18:15:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.579,1230,0
572,user_new,린트 에러 수정하고 다시 올렸어,2026-05-22T20:00:00,code_review,troubleshooting,tech_ops_consulting,0,0,1,5,1,knowledge_lookup,0.636,1229,0
573,user_new,모니터링 대시보드 Grafana 알럿 설정,2026-05-22T20:05:00,knowledge_lookup,data_analysis,tech_ops_consulting,0,0,1,5,0,,,2347,0
574,user_new,데이터 암호화 정책 업데이트,2026-05-22T20:10:00,troubleshooting,data_analysis,tech_ops_consulting,0,0,1,5,0,,,1561,0
575,user_analyst,이상치 탐지 알고리즘 적용 결과,2026-05-22T19:00:00,data_analysis,knowledge_lookup,tech_ops_consulting,0,0,0,5,1,knowledge_lookup,0.577,1670,0
576,user_analyst,데이터 암호화 정책 업데이트,2026-05-22T19:05:00,troubleshooting,data_analysis,tech_ops_consulting,0,0,1,5,0,,,1565,0
577,user_pm,릴리스 노트에 포함할 이슈 목록 정리해줘,2026-05-23T21:00:00,issue_tracking,issue_tracking,tech_ops_consulting,1,0,0,5,0,,,1610,0
578,user_pm,보안 교육 이수 현황 확인,2026-05-23T21:05:00,troubleshooting,project_status,tech_ops_consulting,0,0,1,5,0,,,1593,0
579,user_pm,팀 워크숍 날짜 투표 결과 알려줘,2026-05-23T21:10:00,scheduling,knowledge_lookup,tech_ops_consulting,0,0,0,5,1,knowledge_lookup,0.575,1756,0
580,user_dev,PostgreSQL 인덱스 최적화 방법 알려줘,2026-05-23T20:00:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.577,1627,0
581,user_dev,GPU 서버 리소스 할당 요청,2026-05-23T20:05:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.578,1546,0
582,user_dev,침투 테스트 결과 보고서,2026-05-23T20:10:00,troubleshooting,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.58,1628,0
583,user_dev,수고하셨습니다,2026-05-23T20:15:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.581,1201,0
584,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-23T18:00:00,code_review,code_review,strategic_tech_ops,1,0,0,5,1,knowledge_lookup,0.821,1252,0
585,user_new,시크릿 매니저 HashiCorp Vault 도입,2026-05-23T18:05:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.581,2450,0
586,user_new,침투 테스트 결과 보고서,2026-05-23T18:10:00,troubleshooting,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.582,1651,0
587,user_analyst,데이터 파이프라인 Airflow DAG 수정,2026-05-23T19:00:00,data_analysis,data_analysis,strategic_tech_ops,1,0,0,5,0,,,1357,0
588,user_analyst,보안 교육 이수 현황 확인,2026-05-23T19:05:00,troubleshooting,project_status,strategic_tech_ops,0,0,0,5,0,,,1351,0
589,user_pm,릴리스 노트에 포함할 이슈 목록 정리해줘,2026-05-24T19:00:00,issue_tracking,issue_tracking,strategic_tech_ops,1,0,0,5,0,,,1393,0
590,user_pm,침투 테스트 결과 보고서,2026-05-24T19:05:00,troubleshooting,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.58,1413,0
591,user_pm,금요일 오후 3시에 고객사 미팅 있어,2026-05-24T19:10:00,scheduling,scheduling,strategic_tech_ops,1,0,1,5,0,,,2236,0
592,user_dev,ORM N+1 문제 해결 방법,2026-05-24T18:00:00,knowledge_lookup,troubleshooting,strategic_tech_ops,0,0,1,5,1,knowledge_lookup,0.583,1066,0
593,user_dev,피처 엔지니어링 자동화 검토,2026-05-24T18:05:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.576,1436,0
594,user_dev,보안 취약점 스캔 결과 리뷰,2026-05-24T18:10:00,troubleshooting,code_review,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.828,1472,0
595,user_new,이 코드 리팩토링 방향 어때?,2026-05-24T19:00:00,code_review,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.576,1113,0
596,user_new,모니터링 대시보드 Grafana 알럿 설정,2026-05-24T19:05:00,knowledge_lookup,data_analysis,strategic_tech_ops,0,0,1,5,0,,,2005,0
597,user_new,보안 교육 이수 현황 확인,2026-05-24T19:10:00,troubleshooting,project_status,strategic_tech_ops,0,0,0,5,0,,,1381,0
598,user_analyst,SQL 쿼리 최적화 도움 필요,2026-05-24T19:00:00,data_analysis,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.574,1113,0
599,user_analyst,인증/인가 체계 개선 방안,2026-05-24T19:05:00,troubleshooting,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.575,1487,0
600,user_pm,스프린트 번다운 차트 확인해줘,2026-05-25T20:00:00,issue_tracking,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.575,1427,0
601,user_pm,침투 테스트 결과 보고서,2026-05-25T20:05:00,troubleshooting,knowledge_lookup,strategic_tech_ops,0,0,0,5,1,knowledge_lookup,0.577,1404,0
602,user_pm,금요일 오후 3시에 고객사 미팅 있어,2026-05-25T20:10:00,scheduling,scheduling,strategic_tech_ops,1,0,1,5,0,,,2243,0
603,user_dev,ORM N+1 문제 해결 방법,2026-05-25T21:00:00,knowledge_lookup,troubleshooting,strategic_tech_ops,0,0,1,5,1,knowledge_lookup,0.615,1130,0
604,user_dev,학습 데이터 전처리 파이프라인 구축,2026-05-25T21:05:00,knowledge_lookup,data_analysis,strategic_tech_ops,0,0,1,5,0,,,1517,0
605,user_dev,OWASP Top 10 대응 현황 점검,2026-05-25T21:10:00,troubleshooting,project_status,strategic_tech_ops,0,0,0,5,0,,,1440,0
606,user_new,머지 컨플릭트 해결 방법 알려줘,2026-05-25T18:00:00,code_review,code_review,strategic_tech_ops,1,0,0,5,1,knowledge_lookup,0.8,1073,0
607,user_new,Terraform 모듈 리팩토링 계획 있어?,2026-05-25T18:05:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.575,1469,0
608,user_new,접근 로그 감사 결과 공유,2026-05-25T18:10:00,troubleshooting,team_communication,strategic_tech_ops,0,0,0,5,0,,,1045,0
609,user_analyst,사용자 행동 퍼널 분석해줘,2026-05-25T20:00:00,data_analysis,data_analysis,strategic_tech_ops,1,0,0,5,0,,,1006,0
610,user_analyst,접근 로그 감사 결과 공유,2026-05-25T20:05:00,troubleshooting,team_communication,strategic_tech_ops,0,0,0,5,0,,,998,0
611,user_analyst,네네,2026-05-25T20:10:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.571,1108,0
612,user_pm,고객 피드백 기반 이슈 생성해야 해,2026-05-26T18:00:00,issue_tracking,issue_tracking,strategic_tech_ops,1,0,0,5,0,,,1072,0
613,user_pm,보안 교육 이수 현황 확인,2026-05-26T18:05:00,troubleshooting,project_status,strategic_tech_ops,0,0,0,5,0,,,1379,0
614,user_pm,"이번 주 스탠드업 시간 변경됨, 10시로",2026-05-26T18:10:00,scheduling,project_status,strategic_tech_ops,0,0,1,5,0,,,2186,0
615,user_dev,DB 마이그레이션 스크립트 작성 중이야,2026-05-26T20:00:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.571,1464,0
616,user_dev,시크릿 매니저 HashiCorp Vault 도입,2026-05-26T20:05:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.572,2265,0
617,user_dev,데이터 암호화 정책 업데이트,2026-05-26T20:10:00,troubleshooting,data_analysis,strategic_tech_ops,0,0,0,5,0,,,1525,0
618,user_dev,네네,2026-05-26T20:15:00,,knowledge_lookup,casual_chat,0,0,0,5,1,knowledge_lookup,0.57,1189,0
619,user_new,디자인 패턴 적용 리뷰 요청합니다,2026-05-26T20:00:00,code_review,code_review,strategic_tech_ops,1,0,0,5,1,knowledge_lookup,0.806,1193,0
620,user_new,Terraform 모듈 리팩토링 계획 있어?,2026-05-26T20:05:00,knowledge_lookup,knowledge_lookup,strategic_tech_ops,1,0,1,5,1,knowledge_lookup,0.57,1670,0
621,user_new,OWASP Top 10 대응 현황 점검,2026-05-26T20:10:00,troubleshooting,project_status,strategic_tech_ops,0,0,0,5,0,,,1601,0
622,user_analyst,Pandas 데이터프레임 피벗 방법,2026-05-26T21:00:00,data_analysis,data_analysis,strategic_tech_ops,1,0,0,5,0,,,1567,0
623,user_analyst,접근 로그 감사 결과 공유,2026-05-26T21:05:00,troubleshooting,team_communication,strategic_tech_ops,0,0,0,5,0,,,1181,0
